t,Date,DOY,hour,air_temperature,PARi,soil_temperature,humidity,ambient_CO2,Wind
5686,09/06/1999,160,13,17.3,808,14.43939394,0.56,360,1.2
5687,09/06/1999,160,14,19.2,1212,14.4,0.52,360,1.2
5688,09/06/1999,160,15,18.2,931.4444444,14.35757576,0.54,360,1.2
5689,09/06/1999,160,16,17.8,763.1111111,14.31212121,0.58,360,1.2
5690,09/06/1999,160,17,18.1,864.1111111,14.25454545,0.53,360,1.2
5691,09/06/1999,160,18,17.4,594.7777778,14.17272727,0.56,360,1.2
5692,09/06/1999,160,19,16.3,235.6666667,14.0969697,0.63,360,1.2
5693,09/06/1999,160,20,15.4,44.88888889,14.03333333,0.66,360,1.2
5694,09/06/1999,160,21,14.1,0,13.96363636,0.72,360,1.2
5695,09/06/1999,160,22,13.6,0,13.92727273,0.79,360,1.2
5696,09/06/1999,160,23,13.5,0,13.97575758,0.77,360,1.2
5697,09/06/1999,160,24,13,0,14.06666667,0.82,360,1.2
5698,10/06/1999,161,1,12.1,0,14.2,0.86,360,1.6
5699,10/06/1999,161,2,11.6,0,14.40909091,0.9,360,1.6
5700,10/06/1999,161,3,11.2,0,14.58484848,0.92,360,1.6
5701,10/06/1999,161,4,10.8,0,14.80606061,0.94,360,1.6
5702,10/06/1999,161,5,11.6,44.88888889,15.04848485,0.95,360,1.6
5703,10/06/1999,161,6,13.2,190.7777778,15.29090909,0.93,360,1.6
5704,10/06/1999,161,7,14.5,505,15.53333333,0.84,360,1.6
5705,10/06/1999,161,8,15.5,426.4444444,15.76666667,0.76,360,1.6
5706,10/06/1999,161,9,17.8,1380.333333,15.98484848,0.62,360,1.6
5707,10/06/1999,161,10,16.6,830.4444444,16.07878788,0.65,360,1.6
5708,10/06/1999,161,11,18.1,583.5555556,16.08181818,0.57,360,1.6
5709,10/06/1999,161,12,18.7,1043.666667,16.04242424,0.55,360,1.6
5710,10/06/1999,161,13,18,808,15.97272727,0.64,360,1.6
5711,10/06/1999,161,14,18.6,1223.222222,15.86969697,0.56,360,1.6
5712,10/06/1999,161,15,20.1,1021.222222,15.75757576,0.58,360,1.6
5713,10/06/1999,161,16,20.7,1133.444444,15.54545455,0.54,360,1.6
5714,10/06/1999,161,17,18.2,1021.222222,15.34848485,0.56,360,1.6
5715,10/06/1999,161,18,16.9,202,15.15757576,0.62,360,1.6
5716,10/06/1999,161,19,16.2,56.11111111,14.92424242,0.66,360,1.6
5717,10/06/1999,161,20,15.1,11.22222222,14.68181818,0.63,360,1.6
5718,10/06/1999,161,21,14.3,0,14.46363636,0.64,360,1.6
5719,10/06/1999,161,22,13.6,0,14.29393939,0.67,360,1.6
5720,10/06/1999,161,23,12.2,0,14.19393939,0.72,360,1.6
5721,10/06/1999,161,24,11.7,0,14.18181818,0.79,360,1.6
5722,11/06/1999,162,1,11.5,0,14.2030303,0.82,360,1.9
5723,11/06/1999,162,2,10.4,0,14.27272727,0.85,360,1.9
5724,11/06/1999,162,3,9.4,0,14.40909091,0.9,360,1.9
5725,11/06/1999,162,4,9.1,11.22222222,14.6030303,0.92,360,1.9
5726,11/06/1999,162,5,9.8,89.77777778,14.78484848,0.93,360,1.9
5727,11/06/1999,162,6,10.8,325.4444444,15.01818182,0.89,360,1.9
5728,11/06/1999,162,7,13.2,639.6666667,15.21818182,0.73,360,1.9
5729,11/06/1999,162,8,14.2,1043.666667,15.34545455,0.61,360,1.9
5730,11/06/1999,162,9,15.3,1380.333333,15.43939394,0.55,360,1.9
5731,11/06/1999,162,10,16.6,1470.111111,15.48181818,0.55,360,1.9
5732,11/06/1999,162,11,18,1414,15.45151515,0.53,360,1.9
5733,11/06/1999,162,12,17.2,1773.111111,15.43636364,0.49,360,1.9
5734,11/06/1999,162,13,18.5,1313,15.3030303,0.49,360,1.9
5735,11/06/1999,162,14,18.2,998.7777778,15.1030303,0.5,360,1.9
5736,11/06/1999,162,15,17.4,763.1111111,14.8969697,0.55,360,1.9
5737,11/06/1999,162,16,17.6,684.5555556,14.66666667,0.53,360,1.9
5738,11/06/1999,162,17,16.9,617.2222222,14.35454545,0.55,360,1.9
5739,11/06/1999,162,18,16.8,527.4444444,14.02727273,0.57,360,1.9
5740,11/06/1999,162,19,16.1,303,13.76363636,0.62,360,1.9
5741,11/06/1999,162,20,13.7,56.11111111,13.56060606,0.73,360,1.9
5742,11/06/1999,162,21,12.1,0,13.36666667,0.83,360,1.9
5743,11/06/1999,162,22,11.2,0,13.20606061,0.87,360,1.9
5744,11/06/1999,162,23,11,0,13.15454545,0.89,360,1.9
5745,11/06/1999,162,24,9.8,0,13.16969697,0.91,360,1.9
5746,12/06/1999,163,1,9.9,0,13.27878788,0.93,360,1.3
5747,12/06/1999,163,2,9.5,0,13.45151515,0.94,360,1.3
5748,12/06/1999,163,3,10.2,0,13.66363636,0.95,360,1.3
5749,12/06/1999,163,4,9.8,0,13.89393939,0.95,360,1.3
5750,12/06/1999,163,5,9.8,56.11111111,14.19090909,0.95,360,1.3
5751,12/06/1999,163,6,12.6,280.5555556,14.4969697,0.92,360,1.3
5752,12/06/1999,163,7,14.1,650.8888889,14.80909091,0.77,360,1.3
5753,12/06/1999,163,8,15.8,1021.222222,15.08181818,0.65,360,1.3
5754,12/06/1999,163,9,17.4,1369.111111,15.28181818,0.59,360,1.3
5755,12/06/1999,163,10,18.5,1582.333333,15.47878788,0.53,360,1.3
5756,12/06/1999,163,11,18,1515,15.61212121,0.5,360,1.3
5757,12/06/1999,163,12,19.2,1806.777778,15.6,0.48,360,1.3
5758,12/06/1999,163,13,19.2,1032.444444,15.51212121,0.47,360,1.3
5759,12/06/1999,163,14,20.1,695.7777778,15.40909091,0.48,360,1.3
5760,12/06/1999,163,15,19.8,1021.222222,15.29090909,0.46,360,1.3
5761,12/06/1999,163,16,19.8,314.2222222,15.17575758,0.48,360,1.3
5762,12/06/1999,163,17,20.7,785.5555556,15.04545455,0.42,360,1.3
5763,12/06/1999,163,18,19.7,549.8888889,14.90909091,0.53,360,1.3
5764,12/06/1999,163,19,16.2,157.1111111,14.7969697,0.64,360,1.3
5765,12/06/1999,163,20,15.1,22.44444444,14.68484848,0.64,360,1.3
5766,12/06/1999,163,21,13.8,0,14.58787879,0.72,360,1.3
5767,12/06/1999,163,22,14.6,0,14.55454545,0.75,360,1.3
5768,12/06/1999,163,23,14.4,0,14.54242424,0.78,360,1.3
5769,12/06/1999,163,24,13.1,0,14.57575758,0.93,360,1.3
5770,13/06/1999,164,1,13.1,0,14.63636364,0.95,360,2.3
5771,13/06/1999,164,2,13.2,0,14.75454545,0.96,360,2.3
5772,13/06/1999,164,3,13.1,0,14.92727273,0.97,360,2.3
5773,13/06/1999,164,4,12.9,0,15.11818182,0.97,360,2.3
5774,13/06/1999,164,5,12.6,0,15.2969697,0.96,360,2.3
5775,13/06/1999,164,6,11.7,67.33333333,15.43636364,0.96,360,2.3
5776,13/06/1999,164,7,12.3,224.4444444,15.57878788,0.92,360,2.3
5777,13/06/1999,164,8,13,325.4444444,15.67575758,0.87,360,2.3
5778,13/06/1999,164,9,13.7,482.5555556,15.73636364,0.82,360,2.3
5779,13/06/1999,164,10,15.6,909,15.76969697,0.76,360,2.3
5780,13/06/1999,164,11,15.8,1245.666667,15.67575758,0.68,360,2.3
5781,13/06/1999,164,12,16.1,583.5555556,15.53333333,0.69,360,2.3
5782,13/06/1999,164,13,14.4,493.7777778,15.39090909,0.85,360,2.3
5783,13/06/1999,164,14,14.5,1032.444444,15.18787879,0.83,360,2.3
5784,13/06/1999,164,15,15.8,1245.666667,14.96060606,0.75,360,2.3
5785,13/06/1999,164,16,16.1,1391.555556,14.71212121,0.72,360,2.3
5786,13/06/1999,164,17,16.9,998.7777778,14.48181818,0.65,360,2.3
5787,13/06/1999,164,18,14.3,359.1111111,14.25454545,0.84,360,2.3
5788,13/06/1999,164,19,13.8,157.1111111,13.94545455,0.81,360,2.3
5789,13/06/1999,164,20,13.3,44.88888889,13.64545455,0.83,360,2.3
5790,13/06/1999,164,21,12.5,0,13.44848485,0.87,360,2.3
5791,13/06/1999,164,22,11.7,0,13.30606061,0.91,360,2.3
5792,13/06/1999,164,23,11.9,0,13.24848485,0.93,360,2.3
5793,13/06/1999,164,24,12.2,0,13.22121212,0.93,360,2.3
5794,14/06/1999,165,1,12.3,0,13.24545455,0.92,360,2.8
5795,14/06/1999,165,2,10.5,0,13.34242424,0.93,360,2.8
5796,14/06/1999,165,3,9.8,0,13.48484848,0.95,360,2.8
5797,14/06/1999,165,4,9.7,0,13.67272727,0.96,360,2.8
5798,14/06/1999,165,5,10.4,67.33333333,13.89090909,0.97,360,2.8
5799,14/06/1999,165,6,11.9,246.8888889,14.15757576,0.95,360,2.8
5800,14/06/1999,165,7,13.7,493.7777778,14.41212121,0.87,360,2.8
5801,14/06/1999,165,8,15.2,707,14.70909091,0.82,360,2.8
5802,14/06/1999,165,9,16.3,774.3333333,14.99393939,0.8,360,2.8
5803,14/06/1999,165,10,17.8,1010,15.23030303,0.7,360,2.8
5804,14/06/1999,165,11,19.4,1223.222222,15.43030303,0.67,360,2.8
5805,14/06/1999,165,12,20.3,1290.555556,15.54848485,0.64,360,2.8
5806,14/06/1999,165,13,21.7,1616,15.6,0.6,360,2.8
5807,14/06/1999,165,14,21,1200.777778,15.5969697,0.61,360,2.8
5808,14/06/1999,165,15,21.5,1301.777778,15.62121212,0.6,360,2.8
5809,14/06/1999,165,16,21.7,998.7777778,15.61818182,0.57,360,2.8
5810,14/06/1999,165,17,20.8,886.5555556,15.50606061,0.61,360,2.8
5811,14/06/1999,165,18,20.3,516.2222222,15.36060606,0.63,360,2.8
5812,14/06/1999,165,19,19.5,202,15.15454545,0.64,360,2.8
5813,14/06/1999,165,20,17.5,22.44444444,15.01515152,0.67,360,2.8
5814,14/06/1999,165,21,16,0,14.9030303,0.72,360,2.8
5815,14/06/1999,165,22,15.2,0,14.82727273,0.69,360,2.8
5816,14/06/1999,165,23,14.4,0,14.82424242,0.71,360,2.8
5817,14/06/1999,165,24,12.1,0,14.92727273,0.82,360,2.8
5818,15/06/1999,166,1,11.3,0,15.10606061,0.86,360,1.9
5819,15/06/1999,166,2,10.1,0,15.33030303,0.87,360,1.9
5820,15/06/1999,166,3,9.7,0,15.58484848,0.9,360,1.9
5821,15/06/1999,166,4,10.1,0,15.93030303,0.92,360,1.9
5822,15/06/1999,166,5,10.8,78.55555556,16.32727273,0.86,360,1.9
5823,15/06/1999,166,6,12.4,291.7777778,16.71818182,0.86,360,1.9
5824,15/06/1999,166,7,15.1,594.7777778,17.12424242,0.66,360,1.9
5825,15/06/1999,166,8,17.8,942.6666667,17.4969697,0.62,360,1.9
5826,15/06/1999,166,9,19.6,1301.777778,17.79090909,0.6,360,1.9
5827,15/06/1999,166,10,20.7,1593.555556,18.01818182,0.59,360,1.9
5828,15/06/1999,166,11,21.9,1784.333333,18.2,0.54,360,1.9
5829,15/06/1999,166,12,22.9,1907.777778,18.29393939,0.52,360,1.9
5830,15/06/1999,166,13,22.6,1660.888889,18.25454545,0.54,360,1.9
5831,15/06/1999,166,14,23.8,1021.222222,18.16969697,0.49,360,1.9
5832,15/06/1999,166,15,24.2,1548.666667,18.02121212,0.49,360,1.9
5833,15/06/1999,166,16,23.4,1066.111111,17.87878788,0.52,360,1.9
5834,15/06/1999,166,17,22.7,875.3333333,17.7030303,0.5,360,1.9
5835,15/06/1999,166,18,22.3,415.2222222,17.46666667,0.54,360,1.9
5836,15/06/1999,166,19,20.9,280.5555556,17.24545455,0.59,360,1.9
5837,15/06/1999,166,20,18.1,44.88888889,17.01212121,0.68,360,1.9
5838,15/06/1999,166,21,17.5,0,16.81515152,0.7,360,1.9
5839,15/06/1999,166,22,16.8,0,16.72424242,0.68,360,1.9
5840,15/06/1999,166,23,16.3,0,16.71818182,0.73,360,1.9
5841,15/06/1999,166,24,15.7,0,16.79393939,0.76,360,1.9
5842,16/06/1999,167,1,13.9,0,16.97878788,0.84,360,1
5843,16/06/1999,167,2,13.5,0,17.28787879,0.85,360,1
5844,16/06/1999,167,3,12.6,0,17.64545455,0.92,360,1
5845,16/06/1999,167,4,13,0,18.05151515,0.93,360,1
5846,16/06/1999,167,5,14.5,78.55555556,18.51515152,0.88,360,1
5847,16/06/1999,167,6,15.8,303,18.93939394,0.83,360,1
5848,16/06/1999,167,7,17.7,617.2222222,19.36060606,0.75,360,1
5849,16/06/1999,167,8,20.5,965.1111111,19.71818182,0.66,360,1
5850,16/06/1999,167,9,22.3,1313,20.02424242,0.57,360,1
5851,16/06/1999,167,10,23.1,1582.333333,20.21818182,0.5,360,1
5852,16/06/1999,167,11,23.5,1784.333333,20.30909091,0.47,360,1
5853,16/06/1999,167,12,25,1806.777778,20.34545455,0.48,360,1
5854,16/06/1999,167,13,24.1,1481.333333,20.3030303,0.47,360,1
5855,16/06/1999,167,14,24.7,1806.777778,20.21818182,0.39,360,1
5856,16/06/1999,167,15,24.2,841.6666667,20.10606061,0.47,360,1
5857,16/06/1999,167,16,25.2,942.6666667,19.9,0.48,360,1
5858,16/06/1999,167,17,24.2,527.4444444,19.63939394,0.52,360,1
5859,16/06/1999,167,18,22.6,415.2222222,19.37575758,0.57,360,1
5860,16/06/1999,167,19,21.9,123.4444444,19.12424242,0.6,360,1
5861,16/06/1999,167,20,20.5,22.44444444,18.85151515,0.64,360,1
5862,16/06/1999,167,21,20.1,0,18.60606061,0.63,360,1
5863,16/06/1999,167,22,18.9,0,18.46363636,0.71,360,1
5864,16/06/1999,167,23,17,0,18.4,0.76,360,1
5865,16/06/1999,167,24,15.6,0,18.43636364,0.87,360,1
5866,17/06/1999,168,1,14.7,0,18.56969697,0.9,360,2.1
5867,17/06/1999,168,2,14.4,0,18.74848485,0.93,360,2.1
5868,17/06/1999,168,3,13.3,0,19.01818182,0.95,360,2.1
5869,17/06/1999,168,4,12.8,0,19.29090909,0.95,360,2.1
5870,17/06/1999,168,5,13.4,67.33333333,19.59393939,0.95,360,2.1
5871,17/06/1999,168,6,15.4,303,19.93333333,0.91,360,2.1
5872,17/06/1999,168,7,18,628.4444444,20.22727273,0.69,360,2.1
5873,17/06/1999,168,8,20.7,1010,20.47575758,0.6,360,2.1
5874,17/06/1999,168,9,21.6,1335.444444,20.61818182,0.55,360,2.1
5875,17/06/1999,168,10,22.8,1649.666667,20.68181818,0.46,360,2.1
5876,17/06/1999,168,11,22.5,1705.777778,20.65151515,0.49,360,2.1
5877,17/06/1999,168,12,22.6,1829.222222,20.53030303,0.49,360,2.1
5878,17/06/1999,168,13,24.2,1750.666667,20.32121212,0.44,360,2.1
5879,17/06/1999,168,14,24.2,1660.888889,20.02727273,0.46,360,2.1
5880,17/06/1999,168,15,24,1054.888889,19.72727273,0.47,360,2.1
5881,17/06/1999,168,16,22.4,628.4444444,19.38484848,0.52,360,2.1
5882,17/06/1999,168,17,22.6,808,19.06363636,0.51,360,2.1
5883,17/06/1999,168,18,21.3,628.4444444,18.67272727,0.47,360,2.1
5884,17/06/1999,168,19,19.1,291.7777778,18.35151515,0.49,360,2.1
5885,17/06/1999,168,20,16.6,44.88888889,18.08787879,0.62,360,2.1
5886,17/06/1999,168,21,15.3,0,17.83939394,0.73,360,2.1
5887,17/06/1999,168,22,14.2,0,17.61212121,0.81,360,2.1
5888,17/06/1999,168,23,13.4,0,17.41818182,0.85,360,2.1
5889,17/06/1999,168,24,13.6,0,17.28181818,0.87,360,2.1
5890,18/06/1999,169,1,12.3,0,17.24242424,0.9,360,2.3
5891,18/06/1999,169,2,13.6,0,17.26969697,0.9,360,2.3
5892,18/06/1999,169,3,13.9,0,17.35757576,0.92,360,2.3
5893,18/06/1999,169,4,13.7,0,17.47878788,0.9,360,2.3
5894,18/06/1999,169,5,13,78.55555556,17.63030303,0.88,360,2.3
5895,18/06/1999,169,6,13.7,325.4444444,17.82727273,0.83,360,2.3
5896,18/06/1999,169,7,14.4,662.1111111,18.02121212,0.75,360,2.3
5897,18/06/1999,169,8,15.7,1010,18.16969697,0.66,360,2.3
5898,18/06/1999,169,9,16.5,1369.111111,18.25454545,0.61,360,2.3
5899,18/06/1999,169,10,17.6,1616,18.24242424,0.58,360,2.3
5900,18/06/1999,169,11,18.4,1784.333333,18.18181818,0.52,360,2.3
5901,18/06/1999,169,12,18.3,1997.555556,18.04242424,0.51,360,2.3
5902,18/06/1999,169,13,19.3,1941.444444,17.81515152,0.51,360,2.3
5903,18/06/1999,169,14,19.8,1795.555556,17.55151515,0.49,360,2.3
5904,18/06/1999,169,15,20.3,1627.222222,17.2,0.46,360,2.3
5905,18/06/1999,169,16,20.8,1346.666667,16.85151515,0.46,360,2.3
5906,18/06/1999,169,17,20.3,987.5555556,16.46666667,0.44,360,2.3
5907,18/06/1999,169,18,19.6,628.4444444,16.15454545,0.41,360,2.3
5908,18/06/1999,169,19,18.2,303,15.76666667,0.49,360,2.3
5909,18/06/1999,169,20,15,44.88888889,15.41212121,0.61,360,2.3
5910,18/06/1999,169,21,13.9,0,15.0969697,0.66,360,2.3
5911,18/06/1999,169,22,12.6,0,14.92121212,0.73,360,2.3
5912,18/06/1999,169,23,12.7,0,14.84545455,0.74,360,2.3
5913,18/06/1999,169,24,11.3,0,14.85151515,0.75,360,2.3
5914,19/06/1999,170,1,12.1,0,14.94545455,0.75,360,1.2
5915,19/06/1999,170,2,9.8,0,15.08484848,0.84,360,1.2
5916,19/06/1999,170,3,9.6,0,15.3,0.86,360,1.2
5917,19/06/1999,170,4,8.7,11.22222222,15.49090909,0.89,360,1.2
5918,19/06/1999,170,5,10.8,89.77777778,15.7030303,0.85,360,1.2
5919,19/06/1999,170,6,12.8,359.1111111,15.94242424,0.83,360,1.2
5920,19/06/1999,170,7,14.4,695.7777778,16.23333333,0.72,360,1.2
5921,19/06/1999,170,8,16.5,1043.666667,16.52121212,0.61,360,1.2
5922,19/06/1999,170,9,18.2,1391.555556,16.8,0.54,360,1.2
5923,19/06/1999,170,10,19.4,1694.555556,17.03333333,0.39,360,1.2
5924,19/06/1999,170,11,19.9,1907.777778,17.21818182,0.37,360,1.2
5925,19/06/1999,170,12,20.9,2031.222222,17.32424242,0.31,360,1.2
5926,19/06/1999,170,13,21.6,2008.777778,17.34848485,0.29,360,1.2
5927,19/06/1999,170,14,22.6,1874.111111,17.32121212,0.34,360,1.2
5928,19/06/1999,170,15,23.2,1660.888889,17.23636364,0.35,360,1.2
5929,19/06/1999,170,16,23.6,1335.444444,17.0969697,0.34,360,1.2
5930,19/06/1999,170,17,23.4,998.7777778,16.87575758,0.36,360,1.2
5931,19/06/1999,170,18,22.6,617.2222222,16.61212121,0.39,360,1.2
5932,19/06/1999,170,19,21.1,235.6666667,16.37878788,0.51,360,1.2
5933,19/06/1999,170,20,19.2,33.66666667,16.16969697,0.54,360,1.2
5934,19/06/1999,170,21,17.4,0,15.99393939,0.63,360,1.2
5935,19/06/1999,170,22,16.5,0,15.93939394,0.74,360,1.2
5936,19/06/1999,170,23,15.2,0,15.93939394,0.74,360,1.2
5937,19/06/1999,170,24,13,0,16.0030303,0.81,360,1.2
5938,20/06/1999,171,1,12.1,0,16.08181818,0.88,360,3
5939,20/06/1999,171,2,12.6,0,16.21818182,0.89,360,3
5940,20/06/1999,171,3,12.7,0,16.35454545,0.91,360,3
5941,20/06/1999,171,4,12.4,0,16.56969697,0.9,360,3
5942,20/06/1999,171,5,13.2,33.66666667,16.83333333,0.85,360,3
5943,20/06/1999,171,6,13.9,112.2222222,17.12121212,0.79,360,3
5944,20/06/1999,171,7,14.7,202,17.33939394,0.75,360,3
5945,20/06/1999,171,8,15.3,258.1111111,17.45454545,0.72,360,3
5946,20/06/1999,171,9,15.8,303,17.55151515,0.72,360,3
5947,20/06/1999,171,10,16.6,370.3333333,17.57575758,0.71,360,3
5948,20/06/1999,171,11,16.9,471.3333333,17.53030303,0.71,360,3
5949,20/06/1999,171,12,18.3,729.4444444,17.43636364,0.67,360,3
5950,20/06/1999,171,13,18.2,639.6666667,17.26969697,0.65,360,3
5951,20/06/1999,171,14,18,505,17.02727273,0.65,360,3
5952,20/06/1999,171,15,16.6,482.5555556,16.75151515,0.78,360,3
5953,20/06/1999,171,16,17.6,392.7777778,16.4030303,0.82,360,3
5954,20/06/1999,171,17,17.3,325.4444444,16.0030303,0.85,360,3
5955,20/06/1999,171,18,16.7,213.2222222,15.56969697,0.85,360,3
5956,20/06/1999,171,19,16.3,168.3333333,15.10606061,0.7,360,3
5957,20/06/1999,171,20,14.4,22.44444444,14.66363636,0.68,360,3
5958,20/06/1999,171,21,12.9,0,14.3,0.65,360,3
5959,20/06/1999,171,22,12.5,0,14.00909091,0.7,360,3
5960,20/06/1999,171,23,11.1,0,13.83030303,0.76,360,3
5961,20/06/1999,171,24,10,0,13.73939394,0.79,360,3
5962,21/06/1999,172,1,9.3,0,13.72121212,0.84,360,2.9
5963,21/06/1999,172,2,8.1,0,13.80606061,0.88,360,2.9
5964,21/06/1999,172,3,8,0,13.88181818,0.9,360,2.9
5965,21/06/1999,172,4,9.1,11.22222222,13.93333333,0.91,360,2.9
5966,21/06/1999,172,5,9.6,78.55555556,13.9969697,0.91,360,2.9
5967,21/06/1999,172,6,11.5,359.1111111,14.06969697,0.85,360,2.9
5968,21/06/1999,172,7,13.5,695.7777778,14.13636364,0.69,360,2.9
5969,21/06/1999,172,8,14.6,864.1111111,14.2,0.61,360,2.9
5970,21/06/1999,172,9,15.8,1301.777778,14.24545455,0.5,360,2.9
5971,21/06/1999,172,10,14.6,673.3333333,14.26969697,0.57,360,2.9
5972,21/06/1999,172,11,14.3,695.7777778,14.27272727,0.56,360,2.9
5973,21/06/1999,172,12,14.8,897.7777778,14.21212121,0.52,360,2.9
5974,21/06/1999,172,13,14.8,965.1111111,14.07575758,0.48,360,2.9
5975,21/06/1999,172,14,15.4,1200.777778,13.84545455,0.48,360,2.9
5976,21/06/1999,172,15,16,1043.666667,13.56363636,0.45,360,2.9
5977,21/06/1999,172,16,16.2,1088.555556,13.30606061,0.43,360,2.9
5978,21/06/1999,172,17,16.1,875.3333333,13.01212121,0.41,360,2.9
5979,21/06/1999,172,18,15.9,549.8888889,12.68484848,0.46,360,2.9
5980,21/06/1999,172,19,14.6,291.7777778,12.36969697,0.48,360,2.9
5981,21/06/1999,172,20,12.4,56.11111111,12.04242424,0.56,360,2.9
5982,21/06/1999,172,21,10.7,0,11.72727273,0.65,360,2.9
5983,21/06/1999,172,22,8.9,0,11.5030303,0.71,360,2.9
5984,21/06/1999,172,23,9.5,0,11.38484848,0.74,360,2.9
5985,21/06/1999,172,24,6.9,0,11.36666667,0.83,360,2.9
5986,22/06/1999,173,1,6.8,0,11.47575758,0.86,360,1.1
5987,22/06/1999,173,2,6.9,0,11.65757576,0.87,360,1.1
5988,22/06/1999,173,3,5.9,0,11.85151515,0.9,360,1.1
5989,22/06/1999,173,4,5.9,11.22222222,12.12424242,0.92,360,1.1
5990,22/06/1999,173,5,7,89.77777778,12.40909091,0.93,360,1.1
5991,22/06/1999,173,6,9,370.3333333,12.66666667,0.9,360,1.1
5992,22/06/1999,173,7,11.9,673.3333333,12.8969697,0.77,360,1.1
5993,22/06/1999,173,8,14.7,1032.444444,13.09090909,0.66,360,1.1
5994,22/06/1999,173,9,16,1335.444444,13.23333333,0.54,360,1.1
5995,22/06/1999,173,10,15.7,1133.444444,13.33636364,0.5,360,1.1
5996,22/06/1999,173,11,17.1,1537.444444,13.40606061,0.42,360,1.1
5997,22/06/1999,173,12,17.4,1167.111111,13.48181818,0.41,360,1.1
5998,22/06/1999,173,13,17.6,1930.222222,13.52121212,0.42,360,1.1
5999,22/06/1999,173,14,17.2,740.6666667,13.43030303,0.41,360,1.1
6000,22/06/1999,173,15,17.9,606,13.28484848,0.42,360,1.1
6001,22/06/1999,173,16,18.2,841.6666667,13.11818182,0.39,360,1.1
6002,22/06/1999,173,17,18,695.7777778,12.91818182,0.42,360,1.1
6003,22/06/1999,173,18,18.1,617.2222222,12.73636364,0.44,360,1.1
6004,22/06/1999,173,19,17.1,269.3333333,12.5030303,0.48,360,1.1
6005,22/06/1999,173,20,15.6,44.88888889,12.26666667,0.51,360,1.1
6006,22/06/1999,173,21,11.8,0,12.04848485,0.7,360,1.1
6007,22/06/1999,173,22,10,0,11.96363636,0.7,360,1.1
6008,22/06/1999,173,23,9.9,0,11.99393939,0.74,360,1.1
6009,22/06/1999,173,24,9.4,0,12.23636364,0.72,360,1.1
6010,23/06/1999,174,1,10.2,0,12.50909091,0.68,360,1.2
6011,23/06/1999,174,2,8.4,0,12.86060606,0.8,360,1.2
6012,23/06/1999,174,3,8.1,0,13.20909091,0.86,360,1.2
6013,23/06/1999,174,4,7.4,0,13.6030303,0.9,360,1.2
6014,23/06/1999,174,5,9.6,78.55555556,14.03333333,0.88,360,1.2
6015,23/06/1999,174,6,11.7,325.4444444,14.51515152,0.79,360,1.2
6016,23/06/1999,174,7,16.9,650.8888889,14.93636364,0.66,360,1.2
6017,23/06/1999,174,8,18.5,976.3333333,15.28181818,0.5,360,1.2
6018,23/06/1999,174,9,18.5,1391.555556,15.54545455,0.45,360,1.2
6019,23/06/1999,174,10,18.3,1212,15.7030303,0.48,360,1.2
6020,23/06/1999,174,11,19.9,1919,15.81212121,0.39,360,1.2
6021,23/06/1999,174,12,20.1,1380.333333,15.88484848,0.39,360,1.2
6022,23/06/1999,174,13,21.8,1975.111111,15.82727273,0.4,360,1.2
6023,23/06/1999,174,14,20.9,1728.222222,15.71212121,0.36,360,1.2
6024,23/06/1999,174,15,20.4,1301.777778,15.57575758,0.4,360,1.2
6025,23/06/1999,174,16,20.6,572.3333333,15.43030303,0.39,360,1.2
6026,23/06/1999,174,17,19.9,426.4444444,15.28484848,0.44,360,1.2
6027,23/06/1999,174,18,19.6,448.8888889,15.11818182,0.45,360,1.2
6028,23/06/1999,174,19,18.1,269.3333333,14.92121212,0.49,360,1.2
6029,23/06/1999,174,20,15.2,44.88888889,14.67878788,0.6,360,1.2
6030,23/06/1999,174,21,13.6,0,14.45454545,0.65,360,1.2
6031,23/06/1999,174,22,13.1,0,14.30909091,0.68,360,1.2
6032,23/06/1999,174,23,12.4,0,14.39393939,0.68,360,1.2
6033,23/06/1999,174,24,13.1,0,14.60909091,0.72,360,1.2
6034,24/06/1999,175,1,12.7,0,14.88181818,0.7,360,2
6035,24/06/1999,175,2,11.5,0,15.20606061,0.8,360,2
6036,24/06/1999,175,3,10.1,0,15.54545455,0.82,360,2
6037,24/06/1999,175,4,9.7,0,15.95151515,0.86,360,2
6038,24/06/1999,175,5,10.8,89.77777778,16.38787879,0.83,360,2
6039,24/06/1999,175,6,14.6,325.4444444,16.86060606,0.76,360,2
6040,24/06/1999,175,7,17.1,650.8888889,17.28181818,0.66,360,2
6041,24/06/1999,175,8,18.9,1032.444444,17.63030303,0.55,360,2
6042,24/06/1999,175,9,20.1,1369.111111,17.82121212,0.51,360,2
6043,24/06/1999,175,10,21.4,1638.444444,17.95757576,0.44,360,2
6044,24/06/1999,175,11,21.8,1874.111111,18.07272727,0.4,360,2
6045,24/06/1999,175,12,22.5,1986.333333,18.12121212,0.4,360,2
6046,24/06/1999,175,13,23,1975.111111,18.03939394,0.4,360,2
6047,24/06/1999,175,14,23.5,1829.222222,17.91212121,0.4,360,2
6048,24/06/1999,175,15,23.2,1593.555556,17.7030303,0.38,360,2
6049,24/06/1999,175,16,23.2,1301.777778,17.51818182,0.38,360,2
6050,24/06/1999,175,17,23,965.1111111,17.33636364,0.4,360,2
6051,24/06/1999,175,18,22.3,617.2222222,17.11212121,0.41,360,2
6052,24/06/1999,175,19,19.9,280.5555556,16.88484848,0.5,360,2
6053,24/06/1999,175,20,17.2,56.11111111,16.65757576,0.57,360,2
